"id","citylabel","locatedIn","callret-3"
2638286,"Синтай (Хэбэй)","http://dbpedia.org/resource/China","ru"
2638286,"邢台市","http://dbpedia.org/resource/China","zh"
3616955,"Xingyang","http://dbpedia.org/resource/China","de"
3616955,"Xingyang","http://dbpedia.org/resource/China","en"
3616955,"Xingyang","http://dbpedia.org/resource/China","es"
3616955,"Xingyang","http://dbpedia.org/resource/China","fr"
3616955,"ケイ陽市","http://dbpedia.org/resource/China","ja"
3616955,"Xingyang","http://dbpedia.org/resource/China","it"
3616955,"荥阳市","http://dbpedia.org/resource/China","zh"
3616955,"Синъян","http://dbpedia.org/resource/China","ru"
21280623,"Xingyi","http://dbpedia.org/resource/China","de"
21280623,"Xingyi","http://dbpedia.org/resource/China","fr"
21280623,"興義市","http://dbpedia.org/resource/China","ja"
21280623,"兴义市","http://dbpedia.org/resource/China","zh"
21280623,"Xingyi, Guizhou","http://dbpedia.org/resource/China","en"
503963,"Xining","http://dbpedia.org/resource/China","en"
503963,"شينينغ","http://dbpedia.org/resource/China","ar"
503963,"Xining","http://dbpedia.org/resource/China","de"
503963,"Xining","http://dbpedia.org/resource/China","es"
503963,"Xining","http://dbpedia.org/resource/China","it"
503963,"Xining","http://dbpedia.org/resource/China","fr"
503963,"西寧市","http://dbpedia.org/resource/China","ja"
503963,"Xining","http://dbpedia.org/resource/China","pl"
503963,"Xining","http://dbpedia.org/resource/China","nl"
503963,"Xining","http://dbpedia.org/resource/China","pt"
503963,"Синин","http://dbpedia.org/resource/China","ru"
503963,"西宁市","http://dbpedia.org/resource/China","zh"
2847477,"Xinyang","http://dbpedia.org/resource/China","en"
2847477,"Xinyang","http://dbpedia.org/resource/China","de"
2847477,"Xinyang","http://dbpedia.org/resource/China","es"
2847477,"Xinyang","http://dbpedia.org/resource/China","fr"
2847477,"Xinyang","http://dbpedia.org/resource/China","it"
2847477,"信陽市","http://dbpedia.org/resource/China","ja"
2847477,"Xinyang","http://dbpedia.org/resource/China","nl"
2847477,"Xinyang","http://dbpedia.org/resource/China","pl"
2847477,"Xinyang","http://dbpedia.org/resource/China","pt"
2847477,"Синьян","http://dbpedia.org/resource/China","ru"
2847477,"信阳市","http://dbpedia.org/resource/China","zh"
1276013,"Xinzheng","http://dbpedia.org/resource/China","en"
1276013,"Xinzheng","http://dbpedia.org/resource/China","de"
1276013,"Xinzheng","http://dbpedia.org/resource/China","es"
1276013,"Xinzheng","http://dbpedia.org/resource/China","fr"
1276013,"新鄭市","http://dbpedia.org/resource/China","ja"
1276013,"Xinzheng","http://dbpedia.org/resource/China","pl"
1276013,"新郑市","http://dbpedia.org/resource/China","zh"
1276013,"Синьчжэн","http://dbpedia.org/resource/China","ru"
7130981,"Xinzhou","http://dbpedia.org/resource/China","en"
7130981,"Xinzhou","http://dbpedia.org/resource/China","de"
7130981,"Xinzhou","http://dbpedia.org/resource/China","es"
7130981,"Xinzhou","http://dbpedia.org/resource/China","fr"
7130981,"忻州市","http://dbpedia.org/resource/China","ja"
7130981,"Xinzhou","http://dbpedia.org/resource/China","it"
7130981,"Xinzhou","http://dbpedia.org/resource/China","nl"
7130981,"Xinzhou","http://dbpedia.org/resource/China","pl"
7130981,"忻州市","http://dbpedia.org/resource/China","zh"
7130981,"Синьчжоу","http://dbpedia.org/resource/China","ru"
2549700,"Xuanwei","http://dbpedia.org/resource/China","en"
2549700,"Xuanwei","http://dbpedia.org/resource/China","de"
2549700,"Xuanwei","http://dbpedia.org/resource/China","fr"
2549700,"宣威市","http://dbpedia.org/resource/China","ja"
2549700,"宣威市","http://dbpedia.org/resource/China","zh"
994821,"Xuchang","http://dbpedia.org/resource/China","en"
994821,"تشوتشانغ","http://dbpedia.org/resource/China","ar"
994821,"Xuchang","http://dbpedia.org/resource/China","de"
994821,"Xuchang","http://dbpedia.org/resource/China","es"
994821,"Xuchang","http://dbpedia.org/resource/China","fr"
994821,"許昌市","http://dbpedia.org/resource/China","ja"
994821,"Xuchang","http://dbpedia.org/resource/China","it"
994821,"Xuchang","http://dbpedia.org/resource/China","nl"
994821,"Xuchang","http://dbpedia.org/resource/China","pl"
994821,"Сюйчан","http://dbpedia.org/resource/China","ru"
994821,"许昌市","http://dbpedia.org/resource/China","zh"
930120,"Xuzhou","http://dbpedia.org/resource/China","en"
930120,"Xuzhou","http://dbpedia.org/resource/China","de"
930120,"Xuzhou","http://dbpedia.org/resource/China","es"
930120,"Xuzhou","http://dbpedia.org/resource/China","fr"
930120,"Xuzhou","http://dbpedia.org/resource/China","it"
930120,"徐州市","http://dbpedia.org/resource/China","ja"
930120,"Xuzhou","http://dbpedia.org/resource/China","pl"
930120,"Xuzhou","http://dbpedia.org/resource/China","pt"
930120,"Xuzhou","http://dbpedia.org/resource/China","nl"
930120,"Сюйчжоу","http://dbpedia.org/resource/China","ru"
930120,"徐州市","http://dbpedia.org/resource/China","zh"
1861896,"Ya'an","http://dbpedia.org/resource/China","en"
1861896,"Ya’an","http://dbpedia.org/resource/China","de"
1861896,"Ya'an","http://dbpedia.org/resource/China","es"
1861896,"Ya'an","http://dbpedia.org/resource/China","fr"
1861896,"雅安市","http://dbpedia.org/resource/China","ja"
1861896,"Ya'an","http://dbpedia.org/resource/China","it"
1861896,"Ya'an","http://dbpedia.org/resource/China","nl"
1861896,"Ya’an","http://dbpedia.org/resource/China","pl"
1861896,"Яань","http://dbpedia.org/resource/China","ru"
1861896,"雅安市","http://dbpedia.org/resource/China","zh"
340901,"Yan'an","http://dbpedia.org/resource/China","en"
340901,"Yan’an","http://dbpedia.org/resource/China","de"
340901,"Yan'an","http://dbpedia.org/resource/China","es"
340901,"Yan'an","http://dbpedia.org/resource/China","fr"
340901,"Yan'an","http://dbpedia.org/resource/China","it"
340901,"延安市","http://dbpedia.org/resource/China","ja"
340901,"Yan’an","http://dbpedia.org/resource/China","pl"
340901,"Yan'an","http://dbpedia.org/resource/China","nl"
340901,"Yan'an","http://dbpedia.org/resource/China","pt"
340901,"延安市","http://dbpedia.org/resource/China","zh"
340901,"Яньань","http://dbpedia.org/resource/China","ru"
796451,"Yancheng","http://dbpedia.org/resource/China","en"
796451,"Yancheng","http://dbpedia.org/resource/China","de"
796451,"Yancheng","http://dbpedia.org/resource/China","es"
796451,"Yancheng","http://dbpedia.org/resource/China","fr"
796451,"塩城市","http://dbpedia.org/resource/China","ja"
796451,"Yancheng","http://dbpedia.org/resource/China","it"
796451,"Yancheng","http://dbpedia.org/resource/China","nl"
796451,"Yancheng","http://dbpedia.org/resource/China","pl"
796451,"盐城市","http://dbpedia.org/resource/China","zh"
796451,"Яньчэн","http://dbpedia.org/resource/China","ru"
796451,"Yancheng","http://dbpedia.org/resource/China","pt"
24605504,"Yangchun","http://dbpedia.org/resource/China","de"
24605504,"Yangchun","http://dbpedia.org/resource/China","fr"
24605504,"陽春市","http://dbpedia.org/resource/China","ja"
24605504,"Yangchun","http://dbpedia.org/resource/China","nl"
24605504,"阳春市","http://dbpedia.org/resource/China","zh"
24605504,"Yangchun","http://dbpedia.org/resource/China","en"
3034370,"Yangjiang","http://dbpedia.org/resource/China","de"
3034370,"Yangjiang","http://dbpedia.org/resource/China","en"
3034370,"Yangjiang","http://dbpedia.org/resource/China","es"
3034370,"Yangjiang","http://dbpedia.org/resource/China","fr"
3034370,"Yangjiang","http://dbpedia.org/resource/China","it"
3034370,"陽江市","http://dbpedia.org/resource/China","ja"
3034370,"Yangjiang","http://dbpedia.org/resource/China","nl"
3034370,"Yangjiang","http://dbpedia.org/resource/China","pl"
3034370,"Янцзян","http://dbpedia.org/resource/China","ru"
3034370,"阳江市","http://dbpedia.org/resource/China","zh"
57404,"Yangon","http://dbpedia.org/resource/Myanmar","en"
57404,"يانغون","http://dbpedia.org/resource/Myanmar","ar"
57404,"Rangun","http://dbpedia.org/resource/Myanmar","de"
57404,"Rangún","http://dbpedia.org/resource/Myanmar","es"
57404,"Rangoun","http://dbpedia.org/resource/Myanmar","fr"
57404,"Yangon","http://dbpedia.org/resource/Myanmar","it"
57404,"ヤンゴン","http://dbpedia.org/resource/Myanmar","ja"
57404,"Rangoon (stad)","http://dbpedia.org/resource/Myanmar","nl"
57404,"Rangun","http://dbpedia.org/resource/Myanmar","pl"
57404,"Rangum","http://dbpedia.org/resource/Myanmar","pt"
57404,"Янгон","http://dbpedia.org/resource/Myanmar","ru"
57404,"仰光","http://dbpedia.org/resource/Myanmar","zh"
959398,"Yangzhou","http://dbpedia.org/resource/China","en"
959398,"يانغتشو","http://dbpedia.org/resource/China","ar"
959398,"Yangzhou","http://dbpedia.org/resource/China","de"
959398,"Yangzhou","http://dbpedia.org/resource/China","es"
959398,"Yangzhou","http://dbpedia.org/resource/China","fr"
959398,"Yangzhou","http://dbpedia.org/resource/China","it"
959398,"揚州市","http://dbpedia.org/resource/China","ja"
959398,"Yangzhou","http://dbpedia.org/resource/China","nl"
959398,"Yangzhou","http://dbpedia.org/resource/China","pl"
959398,"Янчжоу","http://dbpedia.org/resource/China","ru"
959398,"Yangzhou","http://dbpedia.org/resource/China","pt"
959398,"扬州市","http://dbpedia.org/resource/China","zh"
261441,"Yantai","http://dbpedia.org/resource/China","en"
261441,"Yantai","http://dbpedia.org/resource/China","de"
261441,"Yantái","http://dbpedia.org/resource/China","es"
261441,"Yantai","http://dbpedia.org/resource/China","fr"
261441,"Yantai","http://dbpedia.org/resource/China","it"
261441,"煙台市","http://dbpedia.org/resource/China","ja"
261441,"Yantai","http://dbpedia.org/resource/China","nl"
261441,"Yantai","http://dbpedia.org/resource/China","pl"
261441,"Yantai","http://dbpedia.org/resource/China","pt"
261441,"烟台市","http://dbpedia.org/resource/China","zh"
261441,"Яньтай","http://dbpedia.org/resource/China","ru"
34352,"Yerevan","http://dbpedia.org/resource/Armenia","en"
34352,"يريفان","http://dbpedia.org/resource/Armenia","ar"
34352,"Jerewan","http://dbpedia.org/resource/Armenia","de"
34352,"Ereván","http://dbpedia.org/resource/Armenia","es"
34352,"Erevan","http://dbpedia.org/resource/Armenia","fr"
34352,"Erevan","http://dbpedia.org/resource/Armenia","it"
34352,"エレバン","http://dbpedia.org/resource/Armenia","ja"
34352,"Jerevan","http://dbpedia.org/resource/Armenia","nl"
34352,"Erywań","http://dbpedia.org/resource/Armenia","pl"
34352,"Erevan","http://dbpedia.org/resource/Armenia","pt"
34352,"Ереван","http://dbpedia.org/resource/Armenia","ru"
34352,"葉里溫","http://dbpedia.org/resource/Armenia","zh"
1208851,"Yichang","http://dbpedia.org/resource/China","en"
1208851,"Yichang","http://dbpedia.org/resource/China","de"
1208851,"Yichang","http://dbpedia.org/resource/China","es"
1208851,"Yichang","http://dbpedia.org/resource/China","fr"
1208851,"Yichang","http://dbpedia.org/resource/China","it"
1208851,"宜昌市","http://dbpedia.org/resource/China","ja"
1208851,"Yichang","http://dbpedia.org/resource/China","nl"
1208851,"Yichang","http://dbpedia.org/resource/China","pl"
1208851,"Ичан","http://dbpedia.org/resource/China","ru"
1208851,"宜昌市","http://dbpedia.org/resource/China","zh"
1208851,"Yichang","http://dbpedia.org/resource/China","pt"
2119471,"Yichun (Heilongjiang)","http://dbpedia.org/resource/China","de"
2119471,"Yichun, Heilongjiang","http://dbpedia.org/resource/China","en"
2119471,"Yichun (Heilongjiang)","http://dbpedia.org/resource/China","es"
2119471,"Yichun (Heilongjiang)","http://dbpedia.org/resource/China","fr"
2119471,"Yichun (Heilongjiang)","http://dbpedia.org/resource/China","it"
2119471,"伊春市","http://dbpedia.org/resource/China","ja"
2119471,"Yichun (Heilongjiang)","http://dbpedia.org/resource/China","pt"
2119471,"Yichun (Heilongjiang)","http://dbpedia.org/resource/China","nl"
2119471,"Yichun (Heilongjiang)","http://dbpedia.org/resource/China","pl"
2119471,"伊春市","http://dbpedia.org/resource/China","zh"
2119471,"Ичунь (Хэйлунцзян)","http://dbpedia.org/resource/China","ru"
8932449,"Yingcheng","http://dbpedia.org/resource/China","de"
8932449,"Yingcheng","http://dbpedia.org/resource/China","fr"
8932449,"Yingcheng","http://dbpedia.org/resource/China","en"
8932449,"応城市","http://dbpedia.org/resource/China","ja"
8932449,"应城市","http://dbpedia.org/resource/China","zh"
1244944,"ييوو","http://dbpedia.org/resource/China","ar"
1244944,"Yiwu","http://dbpedia.org/resource/China","en"
1244944,"Yiwu (Jinhua)","http://dbpedia.org/resource/China","de"
1244944,"Yiwu","http://dbpedia.org/resource/China","es"
1244944,"Yiwu (Zhejiang)","http://dbpedia.org/resource/China","fr"
1244944,"義烏市","http://dbpedia.org/resource/China","ja"
1244944,"Yiwu","http://dbpedia.org/resource/China","it"
1244944,"Yiwu","http://dbpedia.org/resource/China","pl"
1244944,"Yìwū","http://dbpedia.org/resource/China","pt"
1244944,"Yiwu","http://dbpedia.org/resource/China","nl"
1244944,"义乌市","http://dbpedia.org/resource/China","zh"
1244944,"Иу (город)","http://dbpedia.org/resource/China","ru"
4182876,"Yongkang (Jinhua)","http://dbpedia.org/resource/China","de"
4182876,"Yongkang, Zhejiang","http://dbpedia.org/resource/China","en"
4182876,"Yongkang (Zhejiang)","http://dbpedia.org/resource/China","fr"
4182876,"永康市 (金華市)","http://dbpedia.org/resource/China","ja"
4182876,"永康市","http://dbpedia.org/resource/China","zh"
996106,"Yulin, Guangxi","http://dbpedia.org/resource/China","en"
996106,"Yulin (Guangxi)","http://dbpedia.org/resource/China","de"
996106,"Yulin (Guangxi)","http://dbpedia.org/resource/China","es"
996106,"Yulin (Guangxi)","http://dbpedia.org/resource/China","fr"
996106,"玉林市","http://dbpedia.org/resource/China","ja"
996106,"Yulin","http://dbpedia.org/resource/China","it"
996106,"Yulin (Guangxi)","http://dbpedia.org/resource/China","nl"
996106,"Yulin (Kuangsi)","http://dbpedia.org/resource/China","pl"
996106,"玉林市","http://dbpedia.org/resource/China","zh"
996106,"Юйлинь (Гуанси)","http://dbpedia.org/resource/China","ru"
996106,"Yulin","http://dbpedia.org/resource/China","pt"
2219143,"Yuncheng","http://dbpedia.org/resource/China","en"
2219143,"Yuncheng","http://dbpedia.org/resource/China","de"
2219143,"Yuncheng","http://dbpedia.org/resource/China","es"
2219143,"Yuncheng","http://dbpedia.org/resource/China","fr"
2219143,"運城市","http://dbpedia.org/resource/China","ja"
2219143,"Yuncheng","http://dbpedia.org/resource/China","it"
2219143,"Yuncheng","http://dbpedia.org/resource/China","nl"
2219143,"Yuncheng","http://dbpedia.org/resource/China","pl"
2219143,"运城市","http://dbpedia.org/resource/China","zh"
2219143,"Юньчэн","http://dbpedia.org/resource/China","ru"
2219143,"Yuncheng","http://dbpedia.org/resource/China","pt"
192430,"Yuyao","http://dbpedia.org/resource/China","en"
192430,"Yuyao","http://dbpedia.org/resource/China","de"
192430,"Yuyao","http://dbpedia.org/resource/China","fr"
192430,"余姚市","http://dbpedia.org/resource/China","ja"
192430,"Yuyao","http://dbpedia.org/resource/China","nl"
192430,"余姚市","http://dbpedia.org/resource/China","zh"
192430,"Юйяо","http://dbpedia.org/resource/China","ru"
55906,"Zagreb","http://dbpedia.org/resource/Croatia","en"
55906,"زغرب","http://dbpedia.org/resource/Croatia","ar"
55906,"Zagreb","http://dbpedia.org/resource/Croatia","de"
55906,"Zagreb","http://dbpedia.org/resource/Croatia","es"
55906,"Zagreb","http://dbpedia.org/resource/Croatia","fr"
55906,"Zagabria","http://dbpedia.org/resource/Croatia","it"
55906,"ザグレブ","http://dbpedia.org/resource/Croatia","ja"
55906,"Zagreb","http://dbpedia.org/resource/Croatia","nl"
55906,"Zagrzeb","http://dbpedia.org/resource/Croatia","pl"
55906,"Zagreb","http://dbpedia.org/resource/Croatia","pt"
55906,"Загреб","http://dbpedia.org/resource/Croatia","ru"
55906,"萨格勒布","http://dbpedia.org/resource/Croatia","zh"
1044089,"Zahedan","http://dbpedia.org/resource/Iran","en"
1044089,"زاهدان","http://dbpedia.org/resource/Iran","ar"
1044089,"Zahedan","http://dbpedia.org/resource/Iran","de"
1044089,"Zahedán","http://dbpedia.org/resource/Iran","es"
1044089,"Zahedan","http://dbpedia.org/resource/Iran","fr"
1044089,"Zahedan","http://dbpedia.org/resource/Iran","it"
1044089,"ザーヘダーン","http://dbpedia.org/resource/Iran","ja"
1044089,"Zahedan","http://dbpedia.org/resource/Iran","nl"
1044089,"Zahedan","http://dbpedia.org/resource/Iran","pl"
1044089,"Zahedan","http://dbpedia.org/resource/Iran","pt"
1044089,"Захедан","http://dbpedia.org/resource/Iran","ru"
1044089,"扎黑丹","http://dbpedia.org/resource/Iran","zh"
1619854,"Zaozhuang","http://dbpedia.org/resource/China","en"
1619854,"Zaozhuang","http://dbpedia.org/resource/China","de"
1619854,"Zaozhuang","http://dbpedia.org/resource/China","es"
1619854,"Zaozhuang","http://dbpedia.org/resource/China","fr"
1619854,"Zaozhuang","http://dbpedia.org/resource/China","it"
1619854,"棗荘市","http://dbpedia.org/resource/China","ja"
1619854,"Zaozhuang","http://dbpedia.org/resource/China","nl"
1619854,"Zaozhuang","http://dbpedia.org/resource/China","pl"
1619854,"枣庄市","http://dbpedia.org/resource/China","zh"
1619854,"Цзаочжуан","http://dbpedia.org/resource/China","ru"
2107760,"سابوبان (خاليسكو)","http://dbpedia.org/resource/Mexico","ar"
2107760,"Zapopan","http://dbpedia.org/resource/Mexico","en"
2107760,"Zapopan","http://dbpedia.org/resource/Mexico","de"
2107760,"Zapopan","http://dbpedia.org/resource/Mexico","es"
2107760,"Zapopan","http://dbpedia.org/resource/Mexico","fr"
2107760,"Zapopan","http://dbpedia.org/resource/Mexico","it"
2107760,"サポパン","http://dbpedia.org/resource/Mexico","ja"
2107760,"Zapopan","http://dbpedia.org/resource/Mexico","nl"
2107760,"Zapopan","http://dbpedia.org/resource/Mexico","pl"
2107760,"Zapopan","http://dbpedia.org/resource/Mexico","pt"
2107760,"Сапопан","http://dbpedia.org/resource/Mexico","ru"
2107760,"萨波潘","http://dbpedia.org/resource/Mexico","zh"
1873579,"Zaporizhia","http://dbpedia.org/resource/Ukraine","en"
1873579,"زابوروجييه","http://dbpedia.org/resource/Ukraine","ar"
1873579,"Saporischschja","http://dbpedia.org/resource/Ukraine","de"
1873579,"Zaporiyia","http://dbpedia.org/resource/Ukraine","es"
1873579,"Zaporijia","http://dbpedia.org/resource/Ukraine","fr"
1873579,"Zaporižžja","http://dbpedia.org/resource/Ukraine","it"
1873579,"ザポリージャ","http://dbpedia.org/resource/Ukraine","ja"
1873579,"Zaporoże (miasto)","http://dbpedia.org/resource/Ukraine","pl"
1873579,"Zaporizja","http://dbpedia.org/resource/Ukraine","nl"
1873579,"Zaporizhzhya","http://dbpedia.org/resource/Ukraine","pt"
1873579,"Запорожье","http://dbpedia.org/resource/Ukraine","ru"
1873579,"扎波罗热","http://dbpedia.org/resource/Ukraine","zh"
45244594,"Запорожский городской совет","http://dbpedia.org/resource/Ukraine","ru"
45244594,"Zaporizhia Municipality","http://dbpedia.org/resource/Ukraine","en"
3235771,"Zhangjiajie","http://dbpedia.org/resource/China","en"
3235771,"زانغجياجي","http://dbpedia.org/resource/China","ar"
3235771,"Zhangjiajie","http://dbpedia.org/resource/China","de"
3235771,"Zhangjiajie","http://dbpedia.org/resource/China","es"
3235771,"Zhangjiajie","http://dbpedia.org/resource/China","fr"
3235771,"Zhangjiajie","http://dbpedia.org/resource/China","it"
3235771,"張家界市","http://dbpedia.org/resource/China","ja"
3235771,"Zhangjiajie","http://dbpedia.org/resource/China","nl"
3235771,"Zhangjiajie","http://dbpedia.org/resource/China","pl"
3235771,"Zhangjiajie","http://dbpedia.org/resource/China","pt"
3235771,"张家界市","http://dbpedia.org/resource/China","zh"
3235771,"Чжанцзяцзе","http://dbpedia.org/resource/China","ru"
970556,"Zhangjiakou","http://dbpedia.org/resource/China","en"
970556,"Zhangjiakou","http://dbpedia.org/resource/China","de"
970556,"Zhangjiakou","http://dbpedia.org/resource/China","es"
970556,"Zhangjiakou","http://dbpedia.org/resource/China","fr"
970556,"Zhangjiakou","http://dbpedia.org/resource/China","it"
970556,"張家口市","http://dbpedia.org/resource/China","ja"
970556,"Zhangjiakou","http://dbpedia.org/resource/China","pl"
970556,"Zhangjiakou","http://dbpedia.org/resource/China","pt"
970556,"Zhangjiakou","http://dbpedia.org/resource/China","nl"
970556,"Чжанцзякоу","http://dbpedia.org/resource/China","ru"
970556,"张家口市","http://dbpedia.org/resource/China","zh"
4097469,"Zhangye","http://dbpedia.org/resource/China","en"
4097469,"Zhangye","http://dbpedia.org/resource/China","de"
4097469,"Zhangye","http://dbpedia.org/resource/China","es"
4097469,"Zhangye","http://dbpedia.org/resource/China","fr"
4097469,"Zhangye","http://dbpedia.org/resource/China","it"
4097469,"張掖市","http://dbpedia.org/resource/China","ja"
4097469,"Zhangye","http://dbpedia.org/resource/China","nl"
4097469,"Zhangye","http://dbpedia.org/resource/China","pl"
4097469,"Zhangye","http://dbpedia.org/resource/China","pt"
4097469,"张掖市","http://dbpedia.org/resource/China","zh"
4097469,"Чжанъе","http://dbpedia.org/resource/China","ru"
612392,"Zhanjiang","http://dbpedia.org/resource/China","en"
612392,"Zhanjiang","http://dbpedia.org/resource/China","de"
612392,"Zhanjiang","http://dbpedia.org/resource/China","es"
612392,"Zhanjiang","http://dbpedia.org/resource/China","fr"
612392,"Zhanjiang","http://dbpedia.org/resource/China","it"
612392,"湛江市","http://dbpedia.org/resource/China","ja"
612392,"Zhanjiang","http://dbpedia.org/resource/China","nl"
612392,"Zhanjiang","http://dbpedia.org/resource/China","pl"
612392,"Zhanjiang","http://dbpedia.org/resource/China","pt"
612392,"湛江市","http://dbpedia.org/resource/China","zh"
612392,"Чжаньцзян","http://dbpedia.org/resource/China","ru"
3929655,"Zhaotong","http://dbpedia.org/resource/China","de"
3929655,"Zhaotong","http://dbpedia.org/resource/China","en"
3929655,"Zhaotong","http://dbpedia.org/resource/China","es"
3929655,"Zhaotong","http://dbpedia.org/resource/China","fr"
3929655,"昭通市","http://dbpedia.org/resource/China","ja"
3929655,"Zhaotong","http://dbpedia.org/resource/China","it"
3929655,"Zhaotong","http://dbpedia.org/resource/China","pt"
3929655,"Zhaotong","http://dbpedia.org/resource/China","nl"
3929655,"Zhaotong","http://dbpedia.org/resource/China","pl"
3929655,"昭通市","http://dbpedia.org/resource/China","zh"
3929655,"Чжаотун","http://dbpedia.org/resource/China","ru"
288264,"Zhengzhou","http://dbpedia.org/resource/China","en"
288264,"تشنغتشو","http://dbpedia.org/resource/China","ar"
288264,"Zhengzhou","http://dbpedia.org/resource/China","de"
288264,"Zhengzhou","http://dbpedia.org/resource/China","es"
288264,"Zhengzhou","http://dbpedia.org/resource/China","fr"
288264,"Zhengzhou","http://dbpedia.org/resource/China","it"
288264,"鄭州市","http://dbpedia.org/resource/China","ja"
288264,"Zhengzhou","http://dbpedia.org/resource/China","pl"
288264,"Zhengzhou","http://dbpedia.org/resource/China","pt"
288264,"Zhengzhou","http://dbpedia.org/resource/China","nl"
288264,"Чжэнчжоу","http://dbpedia.org/resource/China","ru"
288264,"郑州市","http://dbpedia.org/resource/China","zh"
432572,"Zhenjiang","http://dbpedia.org/resource/China","en"
432572,"Zhenjiang","http://dbpedia.org/resource/China","de"
432572,"Zhenjiang","http://dbpedia.org/resource/China","es"
432572,"Zhenjiang","http://dbpedia.org/resource/China","fr"
432572,"Zhenjiang","http://dbpedia.org/resource/China","it"
432572,"鎮江市","http://dbpedia.org/resource/China","ja"
432572,"Zhenjiang","http://dbpedia.org/resource/China","pt"
432572,"Zhenjiang","http://dbpedia.org/resource/China","pl"
432572,"Zhenjiang","http://dbpedia.org/resource/China","nl"
432572,"Чжэньцзян","http://dbpedia.org/resource/China","ru"
432572,"镇江市","http://dbpedia.org/resource/China","zh"
250145,"Zhongshan","http://dbpedia.org/resource/China","en"
250145,"Zhongshan","http://dbpedia.org/resource/China","de"
250145,"Zhongshan","http://dbpedia.org/resource/China","es"
250145,"Zhongshan","http://dbpedia.org/resource/China","fr"
250145,"Zhongshan","http://dbpedia.org/resource/China","it"
250145,"中山市","http://dbpedia.org/resource/China","ja"
250145,"Zhongshan (stadsprefectuur)","http://dbpedia.org/resource/China","nl"
250145,"Zhongshan","http://dbpedia.org/resource/China","pl"
250145,"Zhongshan","http://dbpedia.org/resource/China","pt"
250145,"中山市","http://dbpedia.org/resource/China","zh"
250145,"Чжуншань (город)","http://dbpedia.org/resource/China","ru"
16194953,"Zhongwei","http://dbpedia.org/resource/China","de"
16194953,"Zhongwei","http://dbpedia.org/resource/China","es"
16194953,"Zhongwei","http://dbpedia.org/resource/China","fr"
16194953,"中衛市","http://dbpedia.org/resource/China","ja"
16194953,"Zhongwei","http://dbpedia.org/resource/China","it"
16194953,"Zhongwei","http://dbpedia.org/resource/China","nl"
16194953,"Zhongwei","http://dbpedia.org/resource/China","pl"
16194953,"中卫市","http://dbpedia.org/resource/China","zh"
16194953,"Чжунвэй","http://dbpedia.org/resource/China","ru"
16194953,"Zhongwei","http://dbpedia.org/resource/China","pt"
16194953,"Zhongwei","http://dbpedia.org/resource/China","en"
1880784,"Zhongxiang","http://dbpedia.org/resource/China","en"
1880784,"Zhongxiang","http://dbpedia.org/resource/China","de"
1880784,"Zhongxiang","http://dbpedia.org/resource/China","fr"
1880784,"鍾祥市","http://dbpedia.org/resource/China","ja"
1880784,"Zhongxiang","http://dbpedia.org/resource/China","pl"
1880784,"钟祥市","http://dbpedia.org/resource/China","zh"
2567374,"Zhuanghe","http://dbpedia.org/resource/China","en"
2567374,"Zhuanghe","http://dbpedia.org/resource/China","de"
2567374,"Zhuanghe","http://dbpedia.org/resource/China","es"
2567374,"Zhuanghe","http://dbpedia.org/resource/China","fr"
2567374,"荘河市","http://dbpedia.org/resource/China","ja"
2567374,"庄河市","http://dbpedia.org/resource/China","zh"
2567374,"Чжуанхэ","http://dbpedia.org/resource/China","ru"
268031,"Zhuhai","http://dbpedia.org/resource/China","en"
268031,"زوهاي","http://dbpedia.org/resource/China","ar"
268031,"Zhuhai","http://dbpedia.org/resource/China","de"
268031,"Zhuhai","http://dbpedia.org/resource/China","es"
268031,"Zhuhai","http://dbpedia.org/resource/China","fr"
268031,"Zhuhai","http://dbpedia.org/resource/China","it"
268031,"珠海市","http://dbpedia.org/resource/China","ja"
268031,"Zhuhai","http://dbpedia.org/resource/China","nl"
268031,"Zhuhai","http://dbpedia.org/resource/China","pt"
268031,"Zhuhai","http://dbpedia.org/resource/China","pl"
268031,"Чжухай","http://dbpedia.org/resource/China","ru"
268031,"珠海市","http://dbpedia.org/resource/China","zh"
1619797,"Zhuzhou","http://dbpedia.org/resource/China","en"
1619797,"Zhuzhou","http://dbpedia.org/resource/China","de"
1619797,"Zhuzhou","http://dbpedia.org/resource/China","es"
1619797,"Zhuzhou","http://dbpedia.org/resource/China","fr"
1619797,"Zhuzhou","http://dbpedia.org/resource/China","it"
1619797,"株洲市","http://dbpedia.org/resource/China","ja"
1619797,"Zhuzhou","http://dbpedia.org/resource/China","pt"
1619797,"Zhuzhou","http://dbpedia.org/resource/China","nl"
1619797,"Zhuzhou","http://dbpedia.org/resource/China","pl"
1619797,"Чжучжоу","http://dbpedia.org/resource/China","ru"
1619797,"株洲市","http://dbpedia.org/resource/China","zh"
2507054,"Ziyang","http://dbpedia.org/resource/China","en"
2507054,"Ziyang","http://dbpedia.org/resource/China","de"
2507054,"Ziyang","http://dbpedia.org/resource/China","es"
2507054,"Ziyang","http://dbpedia.org/resource/China","fr"
2507054,"資陽市","http://dbpedia.org/resource/China","ja"
2507054,"Ziyang","http://dbpedia.org/resource/China","it"
2507054,"Ziyang","http://dbpedia.org/resource/China","nl"
2507054,"Ziyang","http://dbpedia.org/resource/China","pl"
2507054,"Цзыян","http://dbpedia.org/resource/China","ru"
